Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Vuori-men,clark-hoodie-heather-grey-stripe,Clark Hoodie | Heather Grey Stripe,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The performance french terry is soft and stretchy, making the Clark hoodie ultra comfortable. The fabric is moisture wicking and quick drying, so don't hold back on the workouts. The front zip pockets will keep your valuables secure. Great for traveling, hiking and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Jackets & Hoodies,"vuori, outerwear, long sleeve, best seller",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/clark-hoodie-heather-grey-stripe,,,,1,,deny,manual,78,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V217HGS_f6db8f9a-6c34-41a2-bb7c-a691b16a7926.jpg?v=1561658068,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,clark-hoodie-heather-grey-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V217HGS_1.jpg?v=1561658068,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,clark-hoodie-heather-grey-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V217HGS_2.jpg?v=1561658068,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,tuvalu-stretch-tank-black,Tuvalu Stretch Tank | Black,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>An ultrasoft and hardworking tank crafted with sustainable SeaCell performance technology. Made from SeaCell, our incredibly soft and sustainable performance fabric comprised of pima cotton, certified wood pulp and ecologically harvested algae. Algae is rich in minerals that are released by natural skin moisture. Flatlock seam construction and anti-odor properties make it perfect for any workout. Described by some as Angel Fabric. Great for yoga (non-heated), training and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tanks,vuori,,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/tuvalu-stretch-tank-black,,,,1,,deny,manual,39,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V105BLK_404d7a4b-e670-43ef-a65a-2f4c4c0e5cc7.jpg?v=1554353016,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,tuvalu-stretch-tank-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V105BLK_1.jpg?v=1554353016,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,tuvalu-stretch-tank-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V105BLK_2.jpg?v=1554353016,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,tuvalu-stretch-tank-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V105BLK_3.jpg?v=1554353016,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,cruise-boardshort-sea-charcoal-stripe,Cruise Boardshort | Sea Charcoal Stripe,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Built like an everyday short and made with recycled plastic bottles, the Cruise Boardshort is your go-to transition from water to life piece. With scalloped legs and a high-performance boardshort fit, these boardshorts were made with a nod to our Mother Ocean. Great for surfing, paddling, training and yoga.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Boardshorts,"vuori, boardshorts",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/cruise-boardshort-sea-charcoal-stripe,,,,1,,deny,manual,68,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V314SSC_f16d4b9c-5e18-40d7-9e6f-7864e053818c.jpg?v=1554352875,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,cruise-boardshort-sea-charcoal-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V314SSC_1_fda31586-a647-42e5-9c9a-16ec67021f9d.jpg?v=1554352875,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,cruise-boardshort-sea-charcoal-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V314SSC_2.jpg?v=1554352875,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,cruise-boardshort-sea-charcoal-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V314SSC_3.jpg?v=1554352875,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,cruise-boardshort-sea-charcoal-stripe,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V314SSC_4.jpg?v=1554352875,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,tuvalu-stretch-tank-azure,Tuvalu Stretch Tank | Azure,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>An ultrasoft and hardworking tank crafted with sustainable SeaCell performance technology. Made from SeaCell, our incredibly soft and sustainable performance fabric comprised of pima cotton, certified wood pulp and ecologically harvested algae. Algae is rich in minerals that are released by natural skin moisture. Flatlock seam construction and anti-odor properties make it perfect for any workout. Described by some as Angel Fabric. Great for yoga (non-heated), training and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tanks,vuori,,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/tuvalu-stretch-tank-azure,,,,1,,deny,manual,39,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V105AZR.jpg?v=1554351203,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,future-short-black-black-camo,Future Short | Black / Black-Camo,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Built with some of the most technical performance qualities, we introduce to you the Future Short. With breathable perforations, flatlock welded seams and a CoolMax liner, these shorts were designed with careful consideration and intricate detail and with perfectly positioned perforations for breathability. Great for training, running and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Shorts,"vuori, shorts",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/future-short-black-black-camo,,,,1,,deny,manual,89,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V363BLC_eaf6fbe4-08bd-487b-aa19-ef3472d4edde.jpg?v=1562007153,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,future-short-black-black-camo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V363BLC_1_8878b614-0434-4f5c-9a1e-404b9d0efcae.jpg?v=1562007153,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,future-short-black-black-camo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V363BLC_2_8f7c6a8e-333b-4077-b154-324f84bac320.jpg?v=1562007153,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,future-short-black-black-camo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V363BLC_3.jpg?v=1562007153,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,future-short-black-black-camo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V363BLC_4.jpg?v=1562007153,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,abrasion-less-pant-army,Abrasion-Less Pant | Army,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody></sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Pants,"vuori, pants",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/abrasion-less-pant-army,,,,1,,deny,manual,88,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V411ARM_03da09d2-4471-4022-a2f7-c386d0e3aec9.jpg?v=1554350931,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,abrasion-less-pant-army,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V411.01ARM_1.jpg?v=1554350931,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,abrasion-less-pant-army,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V411.01ARM_2.jpg?v=1554350931,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,abrasion-less-pant-army,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V411.01ARM_3.jpg?v=1554350931,4,,,,,,,,,,,,,,,,,,,,,
