Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Twillory-men,untuckables-white-oxford2,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW18MUN028-C_88965a2a-b20c-4e1d-8f00-15a13e5b83f1.jpg?v=1569356410,2,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-white-oxford2,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW18MUN028-S_1b1fd02a-dcd0-40cd-8073-8335f36af68d.jpg?v=1569356410,3,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-white-oxford2,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW18MUN028-F_b56c66de-3ba6-49fc-8ab2-a2cc3c71a4a7.jpg?v=1569356410,4,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-blue-oxford2,untuck(able) Blue Oxford,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Perfectly untuckable tail length\n	•	Non-Iron stretch fabric\n	•	96% Cotton / 4% Spandex\n	•	Button-down Collar\n	•	Durable Resin Buttons\n	•	Signature T-Logo\n“Smart casual” just got smarter. Meet the Untuck(ables), classic shirting that’s tailored for untucked greatness. Featuring a perfectly-untuckable tail length and our signature “T” logo, these are the perfect evolution of a look that’s always casual, but never careless. So go ahead: unwind, unplug, and most important… untuck! ﻿Life's just too short to live tucked in.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Guaranteed Fit! FREE US shipping and returns for 30 days.</sectionBody></section></sections>",Twillory-men,Shirt,"twillory, untuckables",,Title, Default Title,Link,https://www.twillory.com/products/untuckables-blue-oxford2,,,,1,,deny,manual,99,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW18MUN027-M_665b293d-f8d3-4278-b28d-0cd380f4cb1c.jpg?v=1569356403,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-blue-oxford2,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW18MUN027-C_216e72a0-fcd9-4e51-849c-8055ddfc0d62.jpg?v=1569356403,2,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-blue-oxford2,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW18MUN027-S_2e45ba43-10c2-425d-873c-bb55563f380c.jpg?v=1569356403,3,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-blue-oxford2,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW18MUN027-F_fbcbe730-610c-4d9c-99af-bbd1872319ed.jpg?v=1569356403,4,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-barnyard-gingham,untuck(able) Barnyard Gingham,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Perfectly untuckable tail length\n	•	Non-Iron stretch fabric\n	•	96% Cotton / 4% Spandex\n	•	Button-down Collar\n	•	Durable Resin Buttons\n	•	Signature T-Logo\n“Smart casual” just got smarter. Meet the Untuck(ables), classic shirting that’s tailored for untucked greatness. Featuring a perfectly-untuckable tail length and our signature “T” logo, these are the perfect evolution of a look that’s always casual, but never careless. So go ahead: unwind, unplug, and most important… untuck! ﻿Life's just too short to live tucked in.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Guaranteed Fit! FREE US shipping and returns for 30 days.</sectionBody></section></sections>",Twillory-men,Shirt,"twillory, untuckables",,Title, Default Title,Link,https://www.twillory.com/products/untuckables-barnyard-gingham,,,,1,,deny,manual,99,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN034_B.jpg?v=1568921346,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-barnyard-gingham,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN034_c.jpg?v=1568921346,2,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-barnyard-gingham,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN034_S.jpg?v=1568921346,3,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-barnyard-gingham,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN034_F.jpg?v=1568921346,4,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-metro-plaid,untuck(able) Metro Plaid,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Perfectly untuckable tail length\n	•	Non-Iron stretch fabric\n	•	96% Cotton / 4% Spandex\n	•	Button-down Collar\n	•	Durable Resin Buttons\n	•	Signature T-Logo\n“Smart casual” just got smarter. Meet the Untuck(ables), classic shirting that’s tailored for untucked greatness. Featuring a perfectly-untuckable tail length and our signature “T” logo, these are the perfect evolution of a look that’s always casual, but never careless. So go ahead: unwind, unplug, and most important… untuck! ﻿Life's just too short to live tucked in.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Guaranteed Fit! FREE US shipping and returns for 30 days.</sectionBody></section></sections>",Twillory-men,Shirt,"twillory, untuckables",,Title, Default Title,Link,https://www.twillory.com/products/untuckables-metro-plaid,,,,1,,deny,manual,99,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN033_c.jpg_-final.jpg?v=1568921340,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-metro-plaid,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN033_C.jpg?v=1568921340,2,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-metro-plaid,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN033_S.jpg?v=1568921340,3,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-metro-plaid,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN033_F.jpg?v=1568921340,4,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-homestead-check,untuck(able) Homestead Gingham,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Perfectly untuckable tail length\n	•	Non-Iron stretch fabric\n	•	96% Cotton / 4% Spandex\n	•	Button-down Collar\n	•	Durable Resin Buttons\n	•	Signature T-Logo\n“Smart casual” just got smarter. Meet the Untuck(ables), classic shirting that’s tailored for untucked greatness. Featuring a perfectly-untuckable tail length and our signature “T” logo, these are the perfect evolution of a look that’s always casual, but never careless. So go ahead: unwind, unplug, and most important… untuck! ﻿Life's just too short to live tucked in.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Guaranteed Fit! FREE US shipping and returns for 30 days.</sectionBody></section></sections>",Twillory-men,Shirt,"twillory, untuckables",,Title, Default Title,Link,https://www.twillory.com/products/untuckables-homestead-check,,,,1,,deny,manual,99,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN032_B.jpg?v=1568921330,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-homestead-check,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN032_c.jpg?v=1568921330,2,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-homestead-check,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN032_S.jpg?v=1568921330,3,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-homestead-check,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN032_f.jpg?v=1568921330,4,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-boardwalk-check,untuck(able) Boardwalk Check,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Perfectly untuckable tail length\n	•	Non-Iron stretch fabric\n	•	96% Cotton / 4% Spandex\n	•	Button-down Collar\n	•	Durable Coconut Buttons\n	•	Signature T-Logo\n“Smart casual” just got smarter. Meet the Untuck(ables), classic shirting that’s tailored for untucked greatness. Featuring a perfectly-untuckable tail length and our signature “T” logo, these are the perfect evolution of a look that’s always casual, but never careless. So go ahead: unwind, unplug, and most important… untuck! ﻿Life's just too short to live tucked in.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Guaranteed Fit! FREE US shipping and returns for 30 days.</sectionBody></section></sections>",Twillory-men,Shirt,"twillory, untuckables",,Title, Default Title,Link,https://www.twillory.com/products/untuckables-boardwalk-check,,,,1,,deny,manual,99,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN031_B_1.jpg?v=1568921321,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-boardwalk-check,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN031_C.jpg?v=1568921321,2,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-boardwalk-check,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN031_F.jpg?v=1568921321,3,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-hayride-check,untuck(able) Hayride Check,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Perfectly untuckable tail length\n	•	Non-Iron stretch fabric\n	•	96% Cotton / 4% Spandex\n	•	Button-down Collar\n	•	Durable Resin Buttons\n	•	Signature T-Logo\n“Smart casual” just got smarter. Meet the Untuck(ables), classic shirting that’s tailored for untucked greatness. Featuring a perfectly-untuckable tail length and our signature “T” logo, these are the perfect evolution of a look that’s always casual, but never careless. So go ahead: unwind, unplug, and most important… untuck! ﻿Life's just too short to live tucked in.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Guaranteed Fit! FREE US shipping and returns for 30 days.</sectionBody></section></sections>",Twillory-men,Shirt,"twillory, untuckables",,Title, Default Title,Link,https://www.twillory.com/products/untuckables-hayride-check,,,,1,,deny,manual,99,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN030_B.jpg?v=1568921316,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-hayride-check,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN030_C.jpg?v=1568921316,2,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-hayride-check,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN030_S.jpg?v=1568921316,3,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,untuckables-hayride-check,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MUN030_F.jpg?v=1568921316,4,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-changer-herringbone-contrast,CHANGER // Performance Herringbone Contrast,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Button Cuff\n	•	Dynamic 4-way Stretch\n	•	Non-Iron\n	•	Moisture Wicking\n	•	Hyperbreathable\n	•	Collar Ring Shield\n	•	Performance Fabric: Cotton / COOLMAX TM / Spandex\n	•	Brushed Nickel Collar Stays\nWhen the hustle brings the heat, you need a shirt that can take it.\nMeet the Twillory Performance Shirt, a game-changing combination of fashion and function that’s engineered to deliver superior style in any situation. Crafted from hyperbreathable 4-Way Stretch fabric, each shirt features Coolmax moisture-wicking tech to keep you dry, and our proprietary Non Iron treatment to keep you wrinkle-free.\nSo go ahead: dream bigger, grind harder, and push further. Just know that when it comes to looking good, the Performance Shirt has your back, no sweat (literally).</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Guaranteed Fit! FREE US shipping and returns for 30 days.</sectionBody></section></sections>",Twillory-men,Shirt,"twillory, performance",,Title, Default Title,Link,https://www.twillory.com/products/performance-changer-herringbone-contrast,,,,1,,deny,manual,99,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MPF077_F.jpg?v=1569249356,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-changer-herringbone-contrast,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MPF077_C.jpg?v=1569249356,2,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-changer-herringbone-contrast,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/MPF077_S.jpg?v=1569249356,3,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-changer-herringbone-contrast,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/GR_TFW_MPF077_F.jpg?v=1572552536,4,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-g2-pack,PERFORMANCE UnderTwills // G2 PACK,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Designed to deliver over-performance under your Twills, these are a sweat-free, bunch-free and itch-free upgrade that provide all-day support where it counts. They’re also so buttery soft, you just might forget they’re there; but don't worry, they are!</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Guaranteed Fit! FREE US shipping and returns for 30 days.</sectionBody></section></sections>",Twillory-men,UnderTwillsBundle,"twillory, undertwills",,Title, Default Title,Link,https://www.twillory.com/products/performance-undertwills-g2-pack,,,,1,,deny,manual,36,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/Grey_underTwillsBundle_UndershirtAndGreyBriefs_B.jpg?v=1569355202,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-g2-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MBB002-01.jpg?v=1569355202,2,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-g2-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MBB002-03_b767bfba-e2a9-4fc5-a7ba-bc2121ba8baa.jpg?v=1569355202,3,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-g2-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/Edited_july19-twillory0056_d94a658f-ccb9-481e-8624-b95697611953.jpg?v=1569355202,4,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-b2-pack,PERFORMANCE UnderTwills // B2 PACK,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Designed to deliver over-performance under your Twills, these are a sweat-free, bunch-free and itch-free upgrade that provide all-day support where it counts. They’re also so buttery soft, you just might forget they’re there; but don't worry, they are!</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Guaranteed Fit! FREE US shipping and returns for 30 days.</sectionBody></section></sections>",Twillory-men,UnderTwillsBundle,"twillory, undertwills",,Title, Default Title,Link,https://www.twillory.com/products/performance-undertwills-b2-pack,,,,1,,deny,manual,36,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/Grey_underTwillsBundle_UndershirtAndBlackBriefs_B.jpg?v=1569355359,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-b2-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MBB001-01_17d55783-70f0-4d04-8013-011d027684dc.jpg?v=1569355359,2,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-b2-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MBB001-03_800x.progressive_f87977a8-d20f-4b67-8107-fe6c44d51d7c.jpg?v=1569355359,3,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-b2-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MBB001-05_0702cb03-71b9-463f-8388-a13ec50c75da.jpg?v=1569355359,4,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-b2-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MUV001-12_1839b468-8703-4c28-9ad3-34c02a8071be.jpg?v=1569355359,5,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-4-pack,Performance UnderTwills // 4+ PACK,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Designed to deliver over-performance under your Twills, these are a sweat-free, bunch-free and itch-free upgrade that provide all-day support where it counts. They’re also so buttery soft, you just might forget they’re there; but don't worry, they are!</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Guaranteed Fit! FREE US shipping and returns for 30 days.</sectionBody></section></sections>",Twillory-men,UnderTwillsBundle,"twillory, undertwills",,Title, Default Title,Link,https://www.twillory.com/products/performance-undertwills-4-pack,,,,1,,deny,manual,58,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/Grey_underTwillsBundle_2Briefs2Undershirts_B_BLUE.jpg?v=1569346454,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-4-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MUV001-03_7dea8f77-6168-4144-8d41-7d53e8e5a588.jpg?v=1569346454,2,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-4-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/Edited2_july19-twillory0128_1f533a22-db7d-4273-a4a5-8bbee8a70622.jpg?v=1569346454,3,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-4-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MBB002-03_086538f6-76c4-43df-b9be-5a5aa8a10d27.jpg?v=1569346454,4,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-4-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MBB001-04_800x.progressive_aafe5e99-20dc-443c-95af-ae9a0d4b3a6f.jpg?v=1569346454,5,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-4-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MUV001-05_4893139c-b010-4878-ba44-350efd403e69.jpg?v=1569346454,6,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-4-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MUV001-08_f4dc2f61-fe75-4ed8-a532-72fbe91d6826.jpg?v=1569346454,7,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-4-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/Edited_july19-twillory0056_96ae8939-a214-44ad-b706-f3617267fbf6.jpg?v=1569353238,8,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-4-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MBB001-01_62f50bea-51ba-436d-976a-9855211fd2fa.jpg?v=1569353241,9,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-undertwills-4-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MUV001-12_ba66ddc5-9175-44dc-993e-3752a162ffd6.jpg?v=1569355423,10,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-boxer-briefs-2-pack,Performance Boxer Briefs // 2 PACK,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	GentVents\n	•	Sweat-wicking\n	•	Cooling Tech\n	•	Anti Ride-up\n	•	Wedgie Resistant (it just is)\n	•	Performance Fabric: 90% modal, 10% spandex\nDesigned to deliver over-performance under your Twills, these Boxer Briefs are a sweat-free, bunch-free and itch-free upgrade that provides all-day support where it counts. They’re also so buttery soft, you just might forget they’re there. But don’t worry, you’re not going commando; it just feels that way.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Guaranteed Fit! FREE US shipping and returns for 30 days.</sectionBody></section></sections>",Twillory-men,UnderTwillsBundle,"twillory, undertwills",,Title, Default Title,Link,https://www.twillory.com/products/performance-boxer-briefs-2-pack,,,,1,,deny,manual,36,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/Grey_underTwillsBundle_2Briefs_B.jpg?v=1569353061,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-boxer-briefs-2-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MBB001-04_800x.progressive_05e4087f-a3c5-4748-9271-f2b90913a66e.jpg?v=1569353061,2,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-boxer-briefs-2-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MBB002-03_24880dc6-ac71-45f4-89fd-51a664c2786f.jpg?v=1569353061,3,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-boxer-briefs-2-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MBB001-01.jpg?v=1569353148,4,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,performance-boxer-briefs-2-pack,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/Edited_july19-twillory0056.jpg?v=1569353151,5,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,1-black-1-grey-bundle-test,Performance V Neck //  2 PACK,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	Sweat-wicking\n	•	Cooling Tech\n	•	No-show Silhouette\n	•	Stay-tucked Length\n	•	Anti-ride Sleeves\n	•	Performance Fabric: 47% cotton / 47% rayon / 6% spandex\nSome shirts are better felt, not seen. Designed with a no-show silhouette for easy wear beneath your Twills, each T is crafted from performance fabric that stretches, breathes and wicks moisture to keep you comfy, dry and cool all day long - offering every look in your wardrobe an instant, incognito upgrade.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Guaranteed Fit! FREE US shipping and returns for 30 days.</sectionBody></section></sections>",Twillory-men,UnderTwillsBundle,"twillory, undertwills",,Title, Default Title,Link,https://www.twillory.com/products/1-black-1-grey-bundle-test,,,,1,,deny,manual,36,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/Grey_underTwillsBundle_2Undershirts_B.jpg?v=1569345885,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Twillory-men,1-black-1-grey-bundle-test,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/Edited2_july19-twillory0084_0918daf9-f3a3-4fbc-940b-9e9c570276be.jpg?v=1569345885,2,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,1-black-1-grey-bundle-test,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/july19-twillory9992.jpg?v=1569345885,3,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,1-black-1-grey-bundle-test,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/Edited2_july19-twillory0128_1.jpg?v=1569345885,4,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,1-black-1-grey-bundle-test,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MBB001-05_62812855-1f26-422c-b027-6a6b0243db05.jpg?v=1569345885,5,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,1-black-1-grey-bundle-test,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MUV001-08_622de130-ce18-49b9-836d-94eddfb2e188.jpg?v=1569345885,6,,,,,,,,,,,,,,,,,,,,,,
Twillory-men,1-black-1-grey-bundle-test,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1042/4718/products/TFW19MUV001-05_aac4cca2-ab7d-4617-a2f7-ffd1e6881586.jpg?v=1569346200,7,,,,,,,,,,,,,,,,,,,,,,
