Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Duvin-men,smiles-ls-tee,Smiles LS Tee,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Smiles all around\n	•	100% Vintage Washed Cotton (+ Top Secret Duvin Formula To Make Super Soft)\n	•	Fits True To Size\n	•	Custom Dyed In Downtown LA\n	•	Wash Cold / Dry Low - 100% cotton will shrink if dried on high heat.\n	•	FREE SHIPPING / FREE RETURNS\nModel is 5'6'' 140 lbs and wearing size Medium</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping. Return for items purchased in the last 60 days.</sectionBody></section></sections>",Duvin-men,T-Shirt,"duvin, tees",,Title, Default Title,Link,https://duvindesign.com/products/smiles-ls-tee,,,,1,,deny,manual,36.5,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/smile-ls-tee-model-back.jpg?v=1571978684,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Duvin-men,smiles-ls-tee,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/smile-ls-tee-front-model.jpg?v=1571978684,2,,,,,,,,,,,,,,,,,,,,,,
Duvin-men,smiles-ls-tee,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/smile-ls-tee-back.jpg?v=1571978684,3,,,,,,,,,,,,,,,,,,,,,,
Duvin-men,smiles-ls-tee,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/smile-ls-tee-front.jpg?v=1571978682,4,,,,,,,,,,,,,,,,,,,,,,
Duvin-men,sleeves-ls-tee,Sleeves LS Tee,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>•	100% Vintage Washed Cotton (+ Top Secret Duvin Formula To Make Super Soft)\n	•	Fits True To Size\n	•	Custom Dyed In Downtown LA\n	•	Wash Cold / Dry Low - 100% cotton will shrink if dried on high heat.\n	•	FREE SHIPPING / FREE RETURNS\nModel is 5'6'' 140 lbs and wearing size Medium</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping. Return for items purchased in the last 60 days.</sectionBody></section></sections>",Duvin-men,T-Shirt,"duvin, tees",,Title, Default Title,Link,https://duvindesign.com/products/sleeves-ls-tee,,,,1,,deny,manual,39.5,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/sleeves-ls-tee-model.jpg?v=1571978436,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Duvin-men,sleeves-ls-tee,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/sleeves-ls-tee.jpg?v=1571978436,2,,,,,,,,,,,,,,,,,,,,,,
Duvin-men,side-stripe-ls-tee,Side Stripe LS Tee,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Custom Dyed in Downtown LA\n	•	100% Vintage Washed Cotton (+ Top Secret Duvin Formula To Make Super Soft)\n	•	Fits True To Size\n	•	Custom Dyed In Downtown LA\n	•	Wash Cold / Dry Low - 100% cotton will shrink if dried on high heat.\n	•	FREE SHIPPING / FREE RETURNS\nModel is 5'6'' 140 lbs and wearing size Medium</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping. Return for items purchased in the last 60 days.</sectionBody></section></sections>",Duvin-men,T-Shirt,"duvin, tees",,Title, Default Title,Link,https://duvindesign.com/products/side-stripe-ls-tee,,,,1,,deny,manual,38.5,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/side-stripe-ls-tee.jpg?v=1571978382,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Duvin-men,side-stripe-ls-tee,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/side-stripe-ls-tee-product.jpg?v=1571978382,2,,,,,,,,,,,,,,,,,,,,,,
Duvin-men,spray-ls-tee,Spray LS Tee,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Custom Duvin Dye\n	•	100% Vintage Washed Cotton (+ Top Secret Duvin Formula To Make Super Soft)\n	•	Fits True To Size\n	•	Custom Dyed In Downtown LA\n	•	Wash Cold / Dry Low - 100% cotton will shrink if dried on high heat.\n	•	FREE SHIPPING / FREE RETURNS\nModel is 5'6'' 140 lbs and wearing size Medium</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping. Return for items purchased in the last 60 days.</sectionBody></section></sections>",Duvin-men,T-Shirt,"duvin, tees",,Title, Default Title,Link,https://duvindesign.com/products/spray-ls-tee,,,,1,,deny,manual,39.5,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/spray-ls-tee-model.jpg?v=1571978609,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Duvin-men,spray-ls-tee,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/spray-ls-tee.jpg?v=1571978609,2,,,,,,,,,,,,,,,,,,,,,,
Duvin-men,palmy-dye-ls-tee,Palmy Dye LS Tee,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Custom Duvin Dye\n	•	100% Vintage Washed Cotton (+ Top Secret Duvin Formula To Make Super Soft)\n	•	Fits True To Size\n	•	Custom Dyed In Downtown LA\n	•	Wash Cold / Dry Low - 100% cotton will shrink if dried on high heat.\n	•	FREE SHIPPING / FREE RETURNS\nModel is 5'6'' 140 lbs and wearing size Medium</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free US shipping. Return for items purchased in the last 60 days.</sectionBody></section></sections>",Duvin-men,T-Shirt,"duvin, tees",,Title, Default Title,Link,https://duvindesign.com/products/palmy-dye-ls-tee,,,,1,,deny,manual,39.5,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/palmy-ls-tee-model.jpg?v=1571978325,1,,FALSE,,,,,,,,,,,,,,,,,,,,
Duvin-men,palmy-dye-ls-tee,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2217/4393/products/palmy-ls-tee_bae104a5-a042-4346-94c8-59309721efd7.jpg?v=1571978325,2,,,,,,,,,,,,,,,,,,,,,,
